model_type,agg_dim,conf,fs,est,res,c,pval,per_fold_score
actual,temporal,0,SelectKBest(k=13),RandomForestClassifier(n_estimators=50),0.7188333333333332,reward,0.012,"[0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75, 0.9166666666666666, 0.6666666666666666, 0.75, 0.6666666666666666, 0.5833333333333334, 0.9166666666666666, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.75, 0.5833333333333334, 0.5833333333333334, 0.9166666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.5833333333333334, 0.75, 0.5833333333333334, 0.75, 0.5, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.8333333333333334, 0.9166666666666666, 0.75, 0.6666666666666666, 0.75, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.75, 0.5833333333333334, 0.8333333333333334, 0.5, 0.9166666666666666, 0.5833333333333334, 0.75, 0.9166666666666666, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.75, 0.75, 0.75, 0.5, 0.9166666666666666, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.9166666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75, 0.75, 0.75, 0.5833333333333334, 0.9166666666666666, 0.5, 0.9166666666666666, 0.5833333333333334, 0.5, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.75, 0.75, 0.5, 0.75, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 0.75, 0.6666666666666666, 0.5833333333333334, 0.75, 0.9166666666666666, 0.5, 0.9166666666666666, 0.6666666666666666, 0.4166666666666667, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8333333333333334, 0.75, 0.9166666666666666, 0.75, 0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5833333333333334, 0.75, 0.75, 0.5, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 1.0, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.9166666666666666, 0.75, 0.75, 0.3333333333333333, 0.6666666666666666, 0.8333333333333334, 0.5833333333333334, 0.6666666666666666, 0.75, 0.75, 0.8333333333333334, 0.5833333333333334, 0.9166666666666666, 0.5, 0.75, 0.75, 0.9166666666666666, 1.0, 0.5833333333333334, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.5, 0.6666666666666666, 0.9166666666666666, 0.75, 0.5, 0.9166666666666666, 0.6666666666666666, 0.5, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.9166666666666666, 0.5833333333333334, 0.75, 0.8333333333333334, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 0.9166666666666666, 0.75, 0.75, 0.9166666666666666, 0.5833333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 1.0, 0.5833333333333334, 0.75, 0.5833333333333334, 0.8333333333333334, 0.6666666666666666, 0.4166666666666667, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.5, 0.9166666666666666, 0.75, 0.6666666666666666, 0.75, 0.75, 0.75, 0.5, 0.9166666666666666, 0.6666666666666666, 0.5, 0.75, 0.5, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 1.0, 0.75, 0.9166666666666666, 0.75, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.75, 0.8333333333333334, 0.8333333333333334, 0.5, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5833333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.8333333333333334, 0.9166666666666666, 0.6666666666666666, 0.75, 0.75, 0.5833333333333334, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.5, 0.9166666666666666, 0.75, 0.75, 0.9166666666666666, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.75, 0.9166666666666666, 0.5, 0.8333333333333334, 0.8333333333333334, 0.75, 0.6666666666666666, 0.5, 0.9166666666666666, 0.5, 0.6666666666666666, 0.5833333333333334, 0.5, 0.75, 0.75, 0.9166666666666666, 0.8333333333333334, 0.6666666666666666, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.8333333333333334, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.75, 0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.9166666666666666, 0.8333333333333334, 0.75, 0.4166666666666667, 0.8333333333333334, 0.75, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.75, 0.75, 0.75, 0.75, 0.8333333333333334, 0.75, 0.8333333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.8333333333333334, 0.6666666666666666, 0.9166666666666666, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.75, 0.6666666666666666, 0.5833333333333334, 0.4166666666666667, 0.75, 0.75, 0.5, 0.75, 0.5833333333333334, 0.75, 0.6666666666666666, 0.9166666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 0.9166666666666666, 0.75, 0.5833333333333334, 0.8333333333333334, 0.75, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.9166666666666666, 0.5833333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.5, 0.75, 0.8333333333333334, 0.8333333333333334, 0.9166666666666666, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.9166666666666666, 0.5, 0.9166666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.9166666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.8333333333333334, 1.0, 0.8333333333333334, 0.75, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.75, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.75, 0.75, 0.5833333333333334, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666, 0.9166666666666666, 0.5, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.3333333333333333, 0.9166666666666666, 0.6666666666666666, 0.3333333333333333, 0.8333333333333334, 0.8333333333333334, 0.5833333333333334, 0.6666666666666666, 0.9166666666666666, 0.5, 0.9166666666666666, 0.75, 0.9166666666666666, 0.6666666666666666, 0.9166666666666666, 0.75, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8333333333333334, 0.8333333333333334, 0.9166666666666666, 0.75, 0.5, 0.6666666666666666, 0.4166666666666667, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 1.0, 0.8333333333333334, 0.5833333333333334, 0.9166666666666666, 0.8333333333333334, 0.8333333333333334, 0.75, 0.75, 0.8333333333333334, 0.75, 0.8333333333333334, 0.9166666666666666, 0.9166666666666666, 0.75, 0.75, 0.8333333333333334, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.75, 0.3333333333333333, 0.75, 0.75, 0.9166666666666666, 0.75, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.5, 0.6666666666666666, 0.25, 1.0, 0.9166666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.9166666666666666, 0.75, 0.9166666666666666, 0.75, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.75, 0.9166666666666666, 0.5833333333333334, 0.75, 0.8333333333333334, 0.75, 0.5, 0.75, 0.6666666666666666, 0.9166666666666666, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.6666666666666666, 0.75, 0.9166666666666666, 0.75, 0.6666666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.8333333333333334, 0.5, 0.75, 0.75, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.8333333333333334, 0.8333333333333334, 0.75, 0.5833333333333334, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.4166666666666667, 0.75, 0.5, 0.6666666666666666, 0.8333333333333334, 0.75, 0.75, 0.5833333333333334, 0.8333333333333334, 0.75, 0.5833333333333334, 0.5833333333333334, 0.5, 0.75, 0.5833333333333334, 0.75, 0.75, 0.75, 0.5833333333333334, 0.9166666666666666, 0.75, 0.8333333333333334, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.75, 0.75, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.75, 0.75, 0.75, 0.5, 0.9166666666666666, 0.75, 0.75, 0.5833333333333334, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.75, 0.75, 0.9166666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 1.0, 0.5833333333333334, 0.6666666666666666, 0.75, 0.9166666666666666, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.9166666666666666, 0.4166666666666667, 0.8333333333333334, 0.8333333333333334, 0.75, 0.9166666666666666, 0.75, 0.6666666666666666, 0.5, 0.75, 0.5833333333333334, 0.9166666666666666, 0.75, 0.8333333333333334, 0.75, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.5833333333333334, 0.6666666666666666, 0.9166666666666666, 0.75, 0.9166666666666666, 0.5833333333333334, 0.9166666666666666, 0.8333333333333334, 0.75, 0.5, 0.8333333333333334, 0.6666666666666666, 0.5, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 0.75, 0.75, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.5, 0.75, 0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.5833333333333334, 0.75, 0.4166666666666667, 0.9166666666666666, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.75, 0.5, 0.5, 0.75, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 1.0, 0.6666666666666666, 0.5833333333333334, 0.75, 0.8333333333333334, 0.75, 0.8333333333333334, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.9166666666666666, 0.75, 0.9166666666666666, 0.5833333333333334, 0.8333333333333334, 0.9166666666666666, 0.5833333333333334, 0.75, 0.8333333333333334, 0.9166666666666666, 0.75, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.75, 0.75, 0.5833333333333334, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.8333333333333334, 0.5833333333333334, 0.75, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.5833333333333334, 0.9166666666666666, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.9166666666666666, 1.0, 0.5, 0.6666666666666666, 0.75, 0.8333333333333334, 0.75, 0.5833333333333334, 0.75, 0.5833333333333334, 0.5, 0.8333333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333, 0.5833333333333334, 0.4166666666666667, 0.6666666666666666, 0.75, 0.75, 0.8333333333333334, 0.8333333333333334, 0.9166666666666666, 0.5833333333333334, 0.6666666666666666, 0.75, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.5833333333333334, 0.9166666666666666, 0.3333333333333333, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.75, 0.9166666666666666, 0.5, 0.6666666666666666, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5833333333333334, 0.75, 0.9166666666666666, 0.8333333333333334, 0.75, 0.5833333333333334, 0.75, 0.6666666666666666, 0.5833333333333334, 0.5, 0.8333333333333334, 0.4166666666666667, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.25, 0.75, 0.75, 0.9166666666666666, 0.75, 0.75, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.8333333333333334, 0.75, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.8333333333333334, 0.75, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.75, 0.8333333333333334, 0.5833333333333334, 0.4166666666666667, 0.8333333333333334, 0.75, 0.6666666666666666, 0.75, 0.75, 0.75, 0.8333333333333334, 0.5833333333333334, 0.75, 0.6666666666666666, 0.75, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.75, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.4166666666666667, 0.5833333333333334, 0.8333333333333334, 0.75, 0.5833333333333334, 0.75, 0.9166666666666666, 0.8333333333333334, 0.8333333333333334, 0.4166666666666667, 0.75, 0.5833333333333334, 0.8333333333333334, 0.75, 0.75, 0.5833333333333334, 0.6666666666666666, 1.0, 0.3333333333333333, 0.4166666666666667, 0.6666666666666666, 0.75, 0.5833333333333334, 0.8333333333333334, 0.75, 0.9166666666666666, 0.75, 0.75, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5833333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.75, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8333333333333334, 0.75, 0.9166666666666666, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.4166666666666667, 0.75, 0.75, 0.6666666666666666, 0.75, 0.75, 0.75, 0.5, 0.75, 0.9166666666666666, 0.75, 0.9166666666666666, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.4166666666666667, 0.6666666666666666, 0.9166666666666666, 0.6666666666666666, 0.75, 0.75, 0.9166666666666666, 0.5833333333333334, 0.8333333333333334, 0.75, 0.75, 0.6666666666666666, 0.5, 0.75, 0.8333333333333334, 0.8333333333333334, 0.9166666666666666, 0.75, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8333333333333334, 0.75, 0.5833333333333334, 0.6666666666666666, 0.75, 0.5833333333333334, 0.5, 0.6666666666666666, 0.5, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.75, 0.8333333333333334, 0.9166666666666666, 0.5833333333333334, 0.75, 0.9166666666666666, 0.6666666666666666, 1.0, 0.8333333333333334, 0.75, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.5, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 0.75]"
